brewery_id,brewery_name,beer_id,beer_name,beer_style,beer_abv,beer_ibu,beer_description,rating_score,rating_count
269352,Oak Cliff Brewing Co,2824003,Mango House,Farmhouse Ale - Saison,6.66,0,2lbs per gallon of fresh cut mexican mangoes were added to our farmhouse ale on this one,3.693,446
269352,Oak Cliff Brewing Co,3030463,Oak Cliff Lager,Lager - Helles,5.3,20,"Pale Golden Lager. Clean character with notes of sweet, biscuity malts balanced by German noble hops. The definition of a ""crushable"" beer.",3.658,374
269352,Oak Cliff Brewing Co,2787349,Oak Cliff IPA,IPA - American,6.5,65,"An old school West Coast IPA. Generously kettle hopped for a bold punch, and dry hopped with Mosaic, Idaho 7, and Eldorado hops for a balanced, fruity finish.",3.605,369
269352,Oak Cliff Brewing Co,2788544,Oak Cliff Farmhouse,Farmhouse Ale - Saison,6.7,20,"A French Saison style beer. Dry, aromatic, citrusy, spicy. Brewed with high alpha Citra and Huell Melon hops.",3.702,360
269352,Oak Cliff Brewing Co,3068497,$Supergravity,Barleywine - English,11.0,0,,3.976,366
269352,Oak Cliff Brewing Co,2953368,Name Drop,Stout - American Imperial / Double,13.0,65,Imperial Stout with Cacao Nibs from Five Mile Chocolate and Coffee Beans from Oak Cliff Coffee,4.222,301
269352,Oak Cliff Brewing Co,3049568,Berry House,Farmhouse Ale - Saison,6.7,0,,3.667,246
269352,Oak Cliff Brewing Co,3232167,Blougie,Sour - Berliner Weisse,4.5,8,A tart and refreshing Berliner Weisse. Aged on a ludicrous amount of blueberries and quick-soured on our house-grown lactobacillus strain. Pronounced bloo'-she!,3.708,224
269352,Oak Cliff Brewing Co,2824010,Bare Minimum,IPA - Imperial / Double New England,8.5,0,"No hops used in the kettle, 0 IBU’s. Triple Dry Hopped with Citra, Amarillo, and Mosaic.",4.014,191
269352,Oak Cliff Brewing Co,3405739,Lee Hazy Oswald,IPA - New England,6.9,20,,3.753,201
269352,Oak Cliff Brewing Co,1547486,Ruby's Last Shot,Sour - Gose,4.3,7,"A tart and refreshing Gose, brewed with pilsner and wheat malts, sea salt, and fresh ground coriander.  Soured in the kettle with a pure strain of lactobacillus, then fermented on Texas Ruby Red grapefruit for a punchy citrus sweetness.  Generous amounts of west coast hops are used late in the brew and dry-hopped to accentuate the grapefruit flavors and aroma. It’s refreshing, easy drinking, and will keep you coming back for one last shot.",3.804,170
269352,Oak Cliff Brewing Co,2854399,Split Personality,Stout - American Imperial / Double,9.0,0,Chocolate covered bananas in a glass. Sombre & Hefe unite perfectly.,4.023,162
269352,Oak Cliff Brewing Co,2898453,Tood’s Hoodoo,IPA - American,7.5,70,"A hopped up Brown IPA. Brewed with chocolate and caramel malta for a robust backbone, and loaded with 70 IBU’s of cascadian hops for a long, hoppy finish.",3.818,128
269352,Oak Cliff Brewing Co,3411980,Bioreactor,IPA - Imperial / Double,9.6,75,"A dank and piney Double IPA brewed for our favorite beer fan. No mercaptans in sight though (sorry Bill), just loads of CTZ, El Dorado and Eukenot hops in your face.",3.8,109
269352,Oak Cliff Brewing Co,3026464,Juicy Fruit,IPA - New England,6.7,10,Lady Glasses Hazy IPA fest. The fruit House Saison du jour.,3.74,97
269352,Oak Cliff Brewing Co,3373072,Pedigo's Magic Pilsner,Pilsner - German,5.0,25,"A crisp and crushable single-malt, single-hop, German Pilsner, with bready continental pilsner malt notes balanced by a solid Saphir hop kick. ",3.51,51
269352,Oak Cliff Brewing Co,2854395,Peach House,Farmhouse Ale - Saison,6.66,0,We added 15 gallons of Peach Puree to our Farmhouse French Saison. Enjoy the juice!,3.945,50
269352,Oak Cliff Brewing Co,2854401,Mocktoberfest,Märzen,5.2,0,"An exciting blend of our two smashable lagers, no stein needed.",3.766,46
269352,Oak Cliff Brewing Co,3329917,Vive la Oak Cliff!,Farmhouse Ale - Saison,4.7,20,"A French-style Saison. Crisp, aromatic and refreshing with a light malt sweetness, citrus hop notes, and an earthy, mildly spicy finish.",3.691,34
269352,Oak Cliff Brewing Co,2953373,Tood’s Ahoy,Stout - American Imperial / Double,13.0,65,Imperial stout with Toasted Coconut Flakes,4.172,29
269352,Oak Cliff Brewing Co,2953380,Leftovers,Stout - American Imperial / Double,13.0,65,"Imperial Stout with yams, candied pecans, cinnamon, and toasted marshmallows.",4.135,24
65272,Oak Highlands Brewery,423179,Freaky Deaky,Belgian Tripel,10.0,46,Belgian Tripel style ale.  Light in color and brewed with American hops rather than the traditional noble hops.,3.78,8127
65272,Oak Highlands Brewery,1132608,DfDub,Dunkelweizen,7.1,13,"German Dunkelweizen (dark wheat) style ale. Heavy banana and clove aromas. A dark, slightly cloudy beer with a fresh crisp taste. ",3.641,4360
65272,Oak Highlands Brewery,423181,Derelict IPA,IPA - American,6.1,56,American IPA (India Pale Ale) style.  5 separate hop additions.  Strong citrus hop aroma and flavor without an overly bitter taste.,3.657,3870
65272,Oak Highlands Brewery,368647,Golden Mustache,Lager - Dortmunder / Export,5.5,26,"German Dortmunder style lager.  Originated in Dortmund Germany, this lager is crisp, clear, and easy drinking.",3.472,3321
65272,Oak Highlands Brewery,1226390,Vanilla Porter,Porter - Other,6.1,40,"Smooth but bold, with a just a hint of sweetness.  Infused with whole vanilla beans to balance the roasted coffee and chocolate undertones.",3.804,2992
65272,Oak Highlands Brewery,1440672,GuavaGood,Kölsch,6.1,22,Kolsch brewed with Guava.,3.613,2868
65272,Oak Highlands Brewery,423180,Allgood,Kölsch,5.8,22,"German Kolsch style ale.  Golden in color, light in body, and full in flavor.",3.561,2647
65272,Oak Highlands Brewery,1198443,Oktoberfest,Märzen,5.8,24,Copper in color with a heavy malt backbone.,3.669,2176
65272,Oak Highlands Brewery,1021287,Chump Change,Farmhouse Ale - Saison,9.8,28,"Chump Change is an Imperial Black Saison.   Brewed with highly kilned and roasted malts,  this beer is black in color.  The moderate roast flavor and slight to non-existent hop presence accent the beer’s fruity and spicy characteristics akin to those of a traditional saison.",3.826,2121
65272,Oak Highlands Brewery,1021284,Charity ALTruistic Ale,Altbier,5.3,43,"Charity is deep amber in color, with a crisp, yet not sweet, malty flavor that finishes dry with a moderate hop bitterness.  In the spirit of the name, OHB will donate 10% of the sales of Charity to a rotating local charity on a quarterly basis.",3.58,1262
65272,Oak Highlands Brewery,423184,Hypocrite,Farmhouse Ale - Saison,6.5,14,"Belgian Saison (French for “season”) style farmhouse ale.  Brewed with orange peel and grains of paradise, which give this beer a perfect balance of fruit and spice.",3.672,1185
65272,Oak Highlands Brewery,1933119,Bourbon Barrel Aged Vanilla Porter With Tart Cherries,Porter - English,8.3,40,OHB Vanilla Porter aged in Wild Turkey Barrels with tart cherries. ,3.921,1051
65272,Oak Highlands Brewery,1979829,Bourbon Barrel Aged Chump Change 2017,Farmhouse Ale - Saison,11.4,28,"Imperial Black Saison aged in Witherspoon Bourbon Barrels for 7 months.  Deep and complex aroma of spices and bourbon, this beer has a perfect balance of roasted malts, fruity and spicy characteristics, and oaked bourbon.",3.995,1061
65272,Oak Highlands Brewery,1560555,White Wine Barrel Aged Freaky Deaky,Belgian Tripel,10.1,46,Freaky Deaky aged in White Wine Barrels for 6 months.  This beer has a winey nose and flavor with a slight oaky flavor as well.,3.846,1067
65272,Oak Highlands Brewery,1824791,Bourbon Barrel Aged Vanilla Porter,Porter - English,8.3,40,"OHB Vanilla Porter aged in Woodford Barrels. Smooth but bold, with a bourbon flavor and just a hint of sweetness. Infused with whole Madagascar vanilla beans to balance the roasted coffee and chocolate undertones.",3.864,902
65272,Oak Highlands Brewery,1907718,Tejano Pecano,Brown Ale - English,6.2,24,English Brown Ale brewed with roasted native Texas pecans.,3.675,723
65272,Oak Highlands Brewery,1888828,Red Wine Freaky Deaky,Belgian Tripel,10.0,46,Freaky Deaky aged in Cabernet barrels for seven months. ,3.838,711
65272,Oak Highlands Brewery,2413512,Bourbon Barrel Aged Chump Change in Jack Daniels Barrels 2018,Farmhouse Ale - Saison,11.3,28,An Imperial Black Saison aged in Jack Daniels barrels,3.911,649
65272,Oak Highlands Brewery,1442239,Bourbon Barrel Aged Chump Change 2016,Farmhouse Ale - Saison,11.4,28,"Imperial Black Saison aged in Wild Turkey Bourbon Barrels for 4 months.  Deep and complex aroma of spices and bourbon, this beer has a perfect balance of roasted malts, fruity and spicy characteristics, and oaked bourbon.",4.024,515
65272,Oak Highlands Brewery,3001354,Mas Mejor,Lager - American,5.6,25,Mexican lager,3.427,321
65272,Oak Highlands Brewery,2611756,Resting Bitter Face,IPA - Imperial / Double,8.5,85,,3.889,303
65272,Oak Highlands Brewery,2760176,Bowlegged Toad,IPA - American,7.0,64,SMASH IPA made with 2 rows and simcoe,3.135,297
65272,Oak Highlands Brewery,2264757,Red Wine Barrel Aged Hypocrite,Farmhouse Ale - Saison,8.0,14,Hypocrite Saison aged for six months in red wine barrels. ,3.705,293
65272,Oak Highlands Brewery,2760411,#7 Shandy,Shandy / Radler,5.3,0,Helles aged in Jack Daniels barrels for 5 months and then blended with lemonade to make a Shandy.,3.733,298
65272,Oak Highlands Brewery,2978895,Whiskey Barrel Aged Chump Change 2018-2019,Farmhouse Ale - Saison,11.4,28,"Imperial Black Saison aged in Jack Daniels Tennessee Whiskey Barrels for 9 months.  Deep and complex aroma of spices and whiskey, this beer has a perfect balance of roasted malts, fruity and spicy characteristics, and oaked whiskey.",3.841,207
71438,Old Town BrewHouse,797023,Dawn Of The Dank,IPA - Triple,11.77,95,"This double India Pale Ale caters more to the fruit flavors of the hops, rather then the citrus notes. While you will still get a hint of citrus, it is the gooseberries, melon, and tropical fruit notes that make this beer unique and dank. Dawn of the Dank is brewed with thirteen hop additions using nine varieties of hops, including Galaxy and Nelson Sauvin that are ​dry hopped for three weeks.",3.866,4801
71438,Old Town BrewHouse,478931,Best Mistake Stout,Stout - American,6.5,0,"This stout is a crowd favorite, great chocolate flavor",3.72,1846
71438,Old Town BrewHouse,1301713,T&C's All Eyez On Me,Stout - Russian Imperial,9.92,0,Collaboration with Lonestar Taps & Caps. Russian Imperial Stout with toasted coconut.,3.934,1791
71438,Old Town BrewHouse,1357995,Betty Whyte,Farmhouse Ale - Saison,8.0,0,Belgian/French Saison aged with French Oak and Madagascar Vanilla,3.592,1179
71438,Old Town BrewHouse,1474784,Ho-Lee-Chit,IPA - American,6.9,0,,3.781,1127
71438,Old Town BrewHouse,908765,The Kitchen Sink,Stout - Imperial / Double,12.12,0,Anniversary Imperial Stout. Brewed with Bourbon soaked cocoa nibs and vanilla beans (NOT BARREL AGED!!!!!),4.046,938
71438,Old Town BrewHouse,1426828,Meen Jo Bean,Cream Ale,5.8,0,Cream Ale w/Cold Brew coffee and Madagascar vanilla bean added,3.689,682
71438,Old Town BrewHouse,495913,Jack Froth,Winter Ale,6.5,0,"Brewed with Ginger, Orange peel and Cinnamon",3.686,532
71438,Old Town BrewHouse,2403357,Can’t Get Enough,Red Ale - American Amber / Red,5.0,0,,3.485,493
71438,Old Town BrewHouse,1756533,Raspberry Rye,Rye Beer,8.0,28,,3.73,455
71438,Old Town BrewHouse,430815,Drunkin Pumkin,Pumpkin / Yam Beer,7.01,0,Ale Brewed with pumpkin and spices,3.581,409
71438,Old Town BrewHouse,2454054,Evil Ways,Lager - Vienna,5.2,0,Mexican style lager.,3.529,407
71438,Old Town BrewHouse,2508838,Double Vision,IPA - Imperial / Double,9.1,0,,3.661,363
71438,Old Town BrewHouse,2478923,Big Weekend,Lager - American Light,5.5,0,,3.485,289
71438,Old Town BrewHouse,2393729,All Night Long,Pale Ale - American,6.1,0,,3.486,196
71438,Old Town BrewHouse,2423030,Run Run Rudolph,Belgian Dubbel,8.0,0,Belgian dubbel w/cherries,3.723,188
71438,Old Town BrewHouse,2643121,The High Priestess,IPA - American,6.9,45,Classic American IPA with a great pineapple finish!,3.607,169
71438,Old Town BrewHouse,2798284,Moondance Märzen,Märzen,6.0,24,Märzen/Oktoberfest Lager,3.732,157
71438,Old Town BrewHouse,2559367,The Wild One,Red Ale - Irish,5.8,0,,3.565,135
71438,Old Town BrewHouse,2051287,Ho-Lee-Chit It's A Milkshake!,IPA - Milkshake,6.9,70,Brewed with Lactose sugars w/ vanilla bean added,3.773,128
71438,Old Town BrewHouse,1591466,Humulus Chilupulus,Smoked Beer,7.5,39,,3.735,119
71438,Old Town BrewHouse,2569285,Java Blues,Porter - Other,6.4,0,Dark with heavy coffee flavor,3.737,130
71438,Old Town BrewHouse,3351209,Barrel Aged Blackwater,Stout - Oatmeal,11.0,0,,3.923,110
71438,Old Town BrewHouse,3012887,Raspberry Blackwater,Stout - Oatmeal,7.3,0,,3.483,104
71438,Old Town BrewHouse,2895359,In the Dark,Schwarzbier,5.6,17,,3.525,81
16504,Orf Brewing,996939,Oocheenama,Wheat Beer - Other,5.4,16,"Oocheenama is a light-bodied “Asian white ale” made with both wheat and rice, spiced
with ginger, nutmeg, orange peel and jasmine flowers. Very aromatic with a snap at the end.",3.642,354
